quelle,index_string,inhalt,index_binar
zyx_cr_AT_deu_1,a551:HF:PFÖRTNER_besänftigen:rHD_fST:,endlich kam grossen see mitte sah schoenes schloss beschreibung musste schloss sein aufsuchte ufer ab ritt forschte wohl schloss kommen  sah weder bruecke schiff  erblickte altes weiblein see wasser kaempfte ertrinken nahe war voll mitleid sprang wasser zog alte weiblein ans ufer dankte rettung fragte ihn see wolle erzaehlte anliegen da bald geholfen sagte weiblein weil barmherzig scheinbaren gefahr ertrinkens gerettet hast unterstuetzen waechterin schloss schlafende prinzessin aufgestellt worden maechtigen zauberer beschaeftigung langweilig holde jungfrau erbarmt gar sehr deshalb unterstuetzen musst erfuellen verlange musst pferd viele stuecke zerhacken platz morgen elf uhr erwarten stuecklein nimmst mit schloss fuehre drinnen wimmelt verschiedensten tieren kleinen grossen wilden zahmen winke wirfst stueck vor ungehindert durchgehen kannst ebenso rueckweg zimmer schlafende prinzessin befindet nimmst mittlere drei tisch stehenden flaschen eile hinweg zwoelf uhr dreht schloss herum waerst verloren schloss befaendest prinzessin waere unerloesbar hierauf entfernte weiblein,0
zyx_cr_AT_deu_1,a551:HF:HEILMITTEL_erfassen:rHD_fST:,endlich kam grossen see mitte sah schoenes schloss beschreibung musste schloss sein aufsuchte ufer ab ritt forschte wohl schloss kommen  sah weder bruecke schiff  erblickte altes weiblein see wasser kaempfte ertrinken nahe war voll mitleid sprang wasser zog alte weiblein ans ufer dankte rettung fragte ihn see wolle erzaehlte anliegen da bald geholfen sagte weiblein weil barmherzig scheinbaren gefahr ertrinkens gerettet hast unterstuetzen waechterin schloss schlafende prinzessin aufgestellt worden maechtigen zauberer beschaeftigung langweilig holde jungfrau erbarmt gar sehr deshalb unterstuetzen musst erfuellen verlange musst pferd viele stuecke zerhacken platz morgen elf uhr erwarten stuecklein nimmst mit schloss fuehre drinnen wimmelt verschiedensten tieren kleinen grossen wilden zahmen winke wirfst stueck vor ungehindert durchgehen kannst ebenso rueckweg zimmer schlafende prinzessin befindet nimmst mittlere drei tisch stehenden flaschen eile hinweg zwoelf uhr dreht schloss herum waerst verloren schloss befaendest prinzessin waere unerloesbar hierauf entfernte weiblein,0
zyx_cr_AT_deu_1,a551:HF:TABU_Frist_nicht_überziehen:rHD_fST:,endlich kam grossen see mitte sah schoenes schloss beschreibung musste schloss sein aufsuchte ufer ab ritt forschte wohl schloss kommen  sah weder bruecke schiff  erblickte altes weiblein see wasser kaempfte ertrinken nahe war voll mitleid sprang wasser zog alte weiblein ans ufer dankte rettung fragte ihn see wolle erzaehlte anliegen da bald geholfen sagte weiblein weil barmherzig scheinbaren gefahr ertrinkens gerettet hast unterstuetzen waechterin schloss schlafende prinzessin aufgestellt worden maechtigen zauberer beschaeftigung langweilig holde jungfrau erbarmt gar sehr deshalb unterstuetzen musst erfuellen verlange musst pferd viele stuecke zerhacken platz morgen elf uhr erwarten stuecklein nimmst mit schloss fuehre drinnen wimmelt verschiedensten tieren kleinen grossen wilden zahmen winke wirfst stueck vor ungehindert durchgehen kannst ebenso rueckweg zimmer schlafende prinzessin befindet nimmst mittlere drei tisch stehenden flaschen eile hinweg zwoelf uhr dreht schloss herum waerst verloren schloss befaendest prinzessin waere unerloesbar hierauf entfernte weiblein,0
zyx_cr_AT_deu_1,a551:F:PFÖRTNER_besänftigen:rHD_fHF:,erfuellte getreulich befohlen war stuecklein pferdes harrte schon fruehe fuehrerin elf uhr erschien kahn brachte schloss begegneten seltsamsten tiere kleine grosse zahme wilde tueren hielten loewen wache denen stueck pferdefleisch hinwerfen musste kam zimmer andere weiblein oeffnete immer goldenen schluessel,0
zyx_cr_AT_deu_1,a551:H:PFÖRTNER_besänftigen:rHD_fHF:,erfuellte getreulich befohlen war stuecklein pferdes harrte schon fruehe fuehrerin elf uhr erschien kahn brachte schloss begegneten seltsamsten tiere kleine grosse zahme wilde tueren hielten loewen wache denen stueck pferdefleisch hinwerfen musste kam zimmer andere weiblein oeffnete immer goldenen schluessel,0
zyx_cr_AT_deu_1,a551:H:PFÖRTNER_entkommen:rHD_fHF:,erfuellte getreulich befohlen war stuecklein pferdes harrte schon fruehe fuehrerin elf uhr erschien kahn brachte schloss begegneten seltsamsten tiere kleine grosse zahme wilde tueren hielten loewen wache denen stueck pferdefleisch hinwerfen musste kam zimmer andere weiblein oeffnete immer goldenen schluessel,0
zyx_cr_AT_deu_1,a551:H:HEILMITTEL_erfassen:rHD_rBZ_rZO:,endlich kamen zimmer prinzessin war wunderschoene jungfrau schlief fest herrlichen bett juengling ganz entzueckt holden gestalt konnte daran satt sehen gerne waere geblieben nahe glockenschlag fuehrerin mahnten eile schnell ergriff mittlere drei flaschen tisch standen warf blick schlaeferin augen oeffnen schien eilte blitzschnell schloss wink fuehrerin stuecklein verteilte kaum schloss sich glocke zwoelf schlug schloss gepolter laerm entstand drehe oben unten ploetzlich wurde still gluecklich brachte weiblein flasche ans ufer fand groessten erstaunen schoen gesatteltes pferd froh entgegenwieherte schwang hinauf sprengte wohlgemut heimat zu tagen spaetabends kam beim wirtshaus an zwei brueder sitzen geblieben waren jetzt sagte selbst kannst wohl guetlich tun nachdem schoenes stueck arbeit vollbracht hast,0
zyx_cr_AT_deu_1,a551:H:Erlösung:rHD_rBZ_rZO:,endlich kamen zimmer prinzessin war wunderschoene jungfrau schlief fest herrlichen bett juengling ganz entzueckt holden gestalt konnte daran satt sehen gerne waere geblieben nahe glockenschlag fuehrerin mahnten eile schnell ergriff mittlere drei flaschen tisch standen warf blick schlaeferin augen oeffnen schien eilte blitzschnell schloss wink fuehrerin stuecklein verteilte kaum schloss sich glocke zwoelf schlug schloss gepolter laerm entstand drehe oben unten ploetzlich wurde still gluecklich brachte weiblein flasche ans ufer fand groessten erstaunen schoen gesatteltes pferd froh entgegenwieherte schwang hinauf sprengte wohlgemut heimat zu tagen spaetabends kam beim wirtshaus an zwei brueder sitzen geblieben waren jetzt sagte selbst kannst wohl guetlich tun nachdem schoenes stueck arbeit vollbracht hast,0
zyx_cr_AT_deu_1,a551:H:HEILMITTEL_erfassen:rHD_rBZ_rZO:,endlich kamen zimmer prinzessin war wunderschoene jungfrau schlief fest herrlichen bett juengling ganz entzueckt holden gestalt konnte daran satt sehen gerne waere geblieben nahe glockenschlag fuehrerin mahnten eile schnell ergriff mittlere drei flaschen tisch standen warf blick schlaeferin augen oeffnen schien eilte blitzschnell schloss wink fuehrerin stuecklein verteilte kaum schloss sich glocke zwoelf schlug schloss gepolter laerm entstand drehe oben unten ploetzlich wurde still gluecklich brachte weiblein flasche ans ufer fand groessten erstaunen schoen gesatteltes pferd froh entgegenwieherte schwang hinauf sprengte wohlgemut heimat zu tagen spaetabends kam beim wirtshaus an zwei brueder sitzen geblieben waren jetzt sagte selbst kannst wohl guetlich tun nachdem schoenes stueck arbeit vollbracht hast,0
zyx_cr_AT_deu_1,a551:H:TABU_nachgehen:rHD_rBZ_rZO:,endlich kamen zimmer prinzessin war wunderschoene jungfrau schlief fest herrlichen bett juengling ganz entzueckt holden gestalt konnte daran satt sehen gerne waere geblieben nahe glockenschlag fuehrerin mahnten eile schnell ergriff mittlere drei flaschen tisch standen warf blick schlaeferin augen oeffnen schien eilte blitzschnell schloss wink fuehrerin stuecklein verteilte kaum schloss sich glocke zwoelf schlug schloss gepolter laerm entstand drehe oben unten ploetzlich wurde still gluecklich brachte weiblein flasche ans ufer fand groessten erstaunen schoen gesatteltes pferd froh entgegenwieherte schwang hinauf sprengte wohlgemut heimat zu tagen spaetabends kam beim wirtshaus an zwei brueder sitzen geblieben waren jetzt sagte selbst kannst wohl guetlich tun nachdem schoenes stueck arbeit vollbracht hast,0
zyx_cr_AT_deu_1,a551:h:KONTAKT_abbrechen:rHD_rBZ_rZO:,endlich kamen zimmer prinzessin war wunderschoene jungfrau schlief fest herrlichen bett juengling ganz entzueckt holden gestalt konnte daran satt sehen gerne waere geblieben nahe glockenschlag fuehrerin mahnten eile schnell ergriff mittlere drei flaschen tisch standen warf blick schlaeferin augen oeffnen schien eilte blitzschnell schloss wink fuehrerin stuecklein verteilte kaum schloss sich glocke zwoelf schlug schloss gepolter laerm entstand drehe oben unten ploetzlich wurde still gluecklich brachte weiblein flasche ans ufer fand groessten erstaunen schoen gesatteltes pferd froh entgegenwieherte schwang hinauf sprengte wohlgemut heimat zu tagen spaetabends kam beim wirtshaus an zwei brueder sitzen geblieben waren jetzt sagte selbst kannst wohl guetlich tun nachdem schoenes stueck arbeit vollbracht hast,0
zyx_cr_AT_deu_1,a551:H:Sorge_um_Freikaufsbedürftige:rHD_fHD:,stieg deshalb ab ging bruedern hinein abgang geldes allmaehlich stiller geworden sassen ganz truebsinnig winkel eintreten sahen sprangen freude baten ihn erzaehlen ergangen war erzaehlte ganze geschichte zeigte flasche heilwasser tag hause koennten kaufte pferde los legte wohlgemut argwohn schlafen,0
zyx_cr_AT_deu_1,a551:H:FREIHEITSBERAUBUNG_beheben:rHD_fHD:,stieg deshalb ab ging bruedern hinein abgang geldes allmaehlich stiller geworden sassen ganz truebsinnig winkel eintreten sahen sprangen freude baten ihn erzaehlen ergangen war erzaehlte ganze geschichte zeigte flasche heilwasser tag hause koennten kaufte pferde los legte wohlgemut argwohn schlafen,0
zyx_cr_AT_deu_1,a551:h:MISSETAT_planen:rZO_fHD:,brueder wollten durchaus goennen heilwasser erobert dadurch vater retten konnte schlichen deshalb ganz leise lager lauschen wohl tief schlafe umgaukelten suessesten traeume waehrenddessen nahmen brueder heimlich flasche weg teilten inhalt sich fuellten quellwasser stellten frueheren ort schliefen fest morgen,0
zyx_cr_AT_deu_1,a551:h:MISSETAT_wie_Aneignung:rZO_fHD:,brueder wollten durchaus goennen heilwasser erobert dadurch vater retten konnte schlichen deshalb ganz leise lager lauschen wohl tief schlafe umgaukelten suessesten traeume waehrenddessen nahmen brueder heimlich flasche weg teilten inhalt sich fuellten quellwasser stellten frueheren ort schliefen fest morgen,0
zyx_cr_AT_deu_1,a551:h:HEILMITTEL_besorgen:rHD_rHH_fZO:,argwohn sattelte juengste pferd verwahrte flasche wohl aelteren zwei brachen ritten froh heimat zu kaum angekommen erzaehlte juengste ganze geschichte erlebt hatte zog flasche hervor wusch vater blieb krank zuvor,0
zyx_cr_AT_deu_1,a551:h:KRANKHEIT_beheben:rHD_rHH_fZO:,argwohn sattelte juengste pferd verwahrte flasche wohl aelteren zwei brachen ritten froh heimat zu kaum angekommen erzaehlte juengste ganze geschichte erlebt hatte zog flasche hervor wusch vater blieb krank zuvor,0
zyx_cr_AT_deu_1,a551:Hh:HEILMITTEL_besorgen:rHH_rZO_fHD:,fragte zwei soehne etwa wahre heilwaesserlein gefunden haetten wir wohl eines sagten sie zog flasche hervor vater wuschen erzaehlten erdichtete geschichte gekommen waren nachdem erzaehlen waschen aufgehoert hatten wurde vater ploetzlich gesund bluehend schoen juengling,0
zyx_cr_AT_deu_1,a551:Hh:KRANKHEIT_beheben:rHH_rZO_fHD:,fragte zwei soehne etwa wahre heilwaesserlein gefunden haetten wir wohl eines sagten sie zog flasche hervor vater wuschen erzaehlten erdichtete geschichte gekommen waren nachdem erzaehlen waschen aufgehoert hatten wurde vater ploetzlich gesund bluehend schoen juengling,0
zyx_cr_AT_deu_1,a551:h:RESPEKTLOSIGKEIT:rHD:,gingen juengsten augen auf beteuerte aelteren brueder flasche gestohlen haetten konnte beweisen deshalb wurde vater zornig ihn schlich gar einsam traurig hallen burg erst dachte holde prinzessin wegen vaters ganz gedaechtnis entfallen war,0
zyx_cr_AT_deu_1,a551:H:KONTAKT_wiederherstellen:rHD_rBZ:,herumirrte dachte kam sechs schimmeln bespannter wagen dahergefahren darin sass schoene jungfrau zahlreichen dienerschaft umgeben war graf eilte drei soehnen unbekannten entgegen hiess aufs freundlichste willkommen erkannte juengste schlafende prinzessin konnte freude mehr maessigen eilte bot rechte erzaehlte grafen juengsten gerettet wurde sei braeutigam abzuholen juengste hoerte nahm vater beschaemten bruedern sogleich abschied stieg braut wagen fuhr schloss zurueck hielt hochzeit lebte viele jahre recht gluecklich zufrieden,0
zyx_cr_AT_deu_1,a551:H:Held_erkennen:rHD_rBZ:,herumirrte dachte kam sechs schimmeln bespannter wagen dahergefahren darin sass schoene jungfrau zahlreichen dienerschaft umgeben war graf eilte drei soehnen unbekannten entgegen hiess aufs freundlichste willkommen erkannte juengste schlafende prinzessin konnte freude mehr maessigen eilte bot rechte erzaehlte grafen juengsten gerettet wurde sei braeutigam abzuholen juengste hoerte nahm vater beschaemten bruedern sogleich abschied stieg braut wagen fuhr schloss zurueck hielt hochzeit lebte viele jahre recht gluecklich zufrieden,0
zyx_cr_AT_deu_1,a551:H:Heiraten:rHD_rBZ:,herumirrte dachte kam sechs schimmeln bespannter wagen dahergefahren darin sass schoene jungfrau zahlreichen dienerschaft umgeben war graf eilte drei soehnen unbekannten entgegen hiess aufs freundlichste willkommen erkannte juengste schlafende prinzessin konnte freude mehr maessigen eilte bot rechte erzaehlte grafen juengsten gerettet wurde sei braeutigam abzuholen juengste hoerte nahm vater beschaemten bruedern sogleich abschied stieg braut wagen fuhr schloss zurueck hielt hochzeit lebte viele jahre recht gluecklich zufrieden,0
zyx_cr_ell_deu_1,a590:h:Kinderlosigkeit:rHH:,koenigin kinder haermte darueber sehr,0
zyx_cr_ell_deu_1,a590:H:Magische_EMPFÄNGNISmittel_erhalten:rHH_rAN:,kam einst jude ihr gab apfel sprach wenn apfel issest kind bekommen koenigin nahm apfel schaelte ass warf schalen pferdestall stute fand frass,0
zyx_cr_ell_deu_1,a590:H:Wunderbare_EMPFÄNGNIS:rHD_rHF:,wurden beide schwanger gebaren zeit koenigin gebar knaben stute fohlen wuchsen einander auf,0
zyx_cr_ell_deu_1,a590:H:Zur_Welt_kommen:rHD_rHF:,wurden beide schwanger gebaren zeit koenigin gebar knaben stute fohlen wuchsen einander auf,0
zyx_cr_ell_deu_1,a590:h:KONTAKT_abbrechen:rHH_fHH:,zeit musste koenig krieg ziehen blieb lange hause weg,0
zyx_cr_ell_deu_1,a590:h:Geheime_Liebesbeziehung:rAN_fHH:,koenigin endlich liebesantraegen juden gehoer schenkte,0
zyx_cr_ell_deu_1,a590:f:Ungewünschtes_Wesen_beseitigen:rAN_fHH:,knabe zwoelf jahre alt war ging schule erlernte kriegskunst hause kam setzte fohlen uebte speerwerfen jemehr knabe heranwuchs desto mehr mussten koenigin jude acht nehmen verhaeltnis errate tages koenigin zwang klagte sagte jude wenn knaben wege raeumst brauchst niemand mehr scheuen kannst tun willst reden brachte koenigin endlich dahin gift brot mischte sohn essen sollte schule kaeme,0
zyx_cr_ell_deu_1,a590:h:MISSETAT_wie_Vergiftung:rAN_fHH:,knabe zwoelf jahre alt war ging schule erlernte kriegskunst hause kam setzte fohlen uebte speerwerfen jemehr knabe heranwuchs desto mehr mussten koenigin jude acht nehmen verhaeltnis errate tages koenigin zwang klagte sagte jude wenn knaben wege raeumst brauchst niemand mehr scheuen kannst tun willst reden brachte koenigin endlich dahin gift brot mischte sohn essen sollte schule kaeme,0
zyx_cr_ell_deu_1,a590:H:Auf_Hilfsquelle_zurückgreifen:rHD_rHF:,heimkam ging stall fohlen darauf setzen speerwerfen ueben fohlen trat sah er betruebt hellen traenen weinte fragte knabe warum weinst du erwiderte so gehoert mutter liebt juden vergiften gift brot getan darfst ja davon essen,0
zyx_cr_ell_deu_1,a590:HF:MISSETAT_beheben:rHD_rHF:,heimkam ging stall fohlen darauf setzen speerwerfen ueben fohlen trat sah er betruebt hellen traenen weinte fragte knabe warum weinst du erwiderte so gehoert mutter liebt juden vergiften gift brot getan darfst ja davon essen,0
zyx_cr_ell_deu_1,a590:H:MISSETAT_beheben:rHD_fHH:,knabe ruehrte brot an vorsetzte mutter fragte warum esse sagte er lehrer strafe auferlegt habe lektion gekonnt haette sprach mutter iss nur schon lehrer verantworten ruehrte kehrte ungegessen schule zurueck,0
zyx_cr_ell_deu_1,a590:h:MISSETAT_wie_Vergiftung:fHH:,abend tat mutter gift wein knaben,0
zyx_cr_ell_deu_1,a590:H:Auf_Hilfsquelle_zurückgreifen:rHD_rHF:,ging schule kam fohlen fand traenen wusste koenigin getan hatte sagte ihm wein trinken duerfe vergiftet sei,0
zyx_cr_ell_deu_1,a590:HF:MISSETAT_beheben:rHD_rHF:,ging schule kam fohlen fand traenen wusste koenigin getan hatte sagte ihm wein trinken duerfe vergiftet sei,0
zyx_cr_ell_deu_1,a590:H:MISSETAT_beheben:rHD_fHH:,darum trank knabe abendessen wein mutter zuredete sagte er lehrer strafe auferlegt worden sei lektion gekonnt habe,0
zyx_cr_ell_deu_1,a590:h:MISSETAT_wie_Falle_stellen:fHH:,darauf steckte koenigin vergiftete nadeln bett knaben jude gegeben hatte daran steche bett lege davon sterbe,0
zyx_cr_ell_deu_1,a590:H:Auf_Hilfsquelle_zurückgreifen:rHD_rHF:,knabe ging schule kam fohlen fand abermals traenen erfuhr neuen anschlag,0
zyx_cr_ell_deu_1,a590:HF:MISSETAT_beheben:rHD_rHF:,knabe ging schule kam fohlen fand abermals traenen erfuhr neuen anschlag,0
zyx_cr_ell_deu_1,a590:H:MISSETAT_beheben:rHD_fHH:,schlafenszeit mutter sagte schlafen legen sollte sagte er ich heute nacht bette schlafen freien hinlegen lernen soldaten schlafen krieg ziehen legte baum schlief nacht ueber,0
zyx_cr_ell_deu_1,a590:f:Ungewünschtes_Wesen_beseitigen:rAN_fHH:,morgen kam nachricht krieg ende sei koenig hause zurueckkehre koenigin erfuhr geriet grosse angst knabe koenig verhaeltnis juden verraten koennte beriet dem tun sollten verhindern sagte jude wenn koenig kommt musst krank stellen weitere schon sorgen,0
zyx_cr_ell_deu_1,a590:f:Krankheit_VORTÄUSCHEN:rAN_fHH:,morgen kam nachricht krieg ende sei koenig hause zurueckkehre koenigin erfuhr geriet grosse angst knabe koenig verhaeltnis juden verraten koennte beriet dem tun sollten verhindern sagte jude wenn koenig kommt musst krank stellen weitere schon sorgen,0
zyx_cr_ell_deu_1,a590:F:KRANKHEIT_beheben:rHH_rST:,koenig kriege zurueckkam frau krank fand rief aerzte zusammen verschrieben moeglichen arzeneien helfen koenigin stellte sich immer kraenker wuerde,0
zyx_cr_ell_deu_1,a590:h:KRANKHEIT_beheben:rHH_rST:,koenig kriege zurueckkam frau krank fand rief aerzte zusammen verschrieben moeglichen arzeneien helfen koenigin stellte sich immer kraenker wuerde,0
zyx_cr_ell_deu_1,a590:f:Zu_Beauftragungen_anregen:rAN_fHH:,kam endlich jude sagte heilen koenne arzenei noetig habe koenig niemals genehmigung erteilen werde sagte koenig was arzenei sage ungescheut fuerchte nicht darauf fragte jude wen hast lieber frau kind koenig antwortete ich lieb andere so gemeint sterben muesste wuenschest lieber koenigin sohn stuerbe koenig versetzte dann lieber sohn stuerbe kinder bekommen frau finde nirgends mehr darauf sagte jude wenn ist musst sohn schlachten koenigin leber essen geben mittel giebt sie bekommt tod unfehlbar seufzte koenig sprach wenn kann kind geschlachtet werden,0
zyx_cr_ell_deu_1,a590:f:TODESAUFTRAG:rAN_fHH:,kam endlich jude sagte heilen koenne arzenei noetig habe koenig niemals genehmigung erteilen werde sagte koenig was arzenei sage ungescheut fuerchte nicht darauf fragte jude wen hast lieber frau kind koenig antwortete ich lieb andere so gemeint sterben muesste wuenschest lieber koenigin sohn stuerbe koenig versetzte dann lieber sohn stuerbe kinder bekommen frau finde nirgends mehr darauf sagte jude wenn ist musst sohn schlachten koenigin leber essen geben mittel giebt sie bekommt tod unfehlbar seufzte koenig sprach wenn kann kind geschlachtet werden,0
zyx_cr_ell_deu_1,a590:H:Auf_Hilfsquelle_zurückgreifen:rHD_rHF:,knabe schule kam fohlen ging fand trauriger male fragte warum gar schluchze weine rief es sie schlachten jude koenig verlangt mutter heilen koenig genehmigt prinz erwiderte sei ruhig geschehen dafuer schon sorgen,0
zyx_cr_ell_deu_1,a590:H:Einem_TODESAUFTRAG_entkommen:rHD_rHF:,knabe schule kam fohlen ging fand trauriger male fragte warum gar schluchze weine rief es sie schlachten jude koenig verlangt mutter heilen koenig genehmigt prinz erwiderte sei ruhig geschehen dafuer schon sorgen,0
zyx_cr_ell_deu_1,a590:F:Die_Beschaffung_der_AUSRÜSTUNG:rHD_fHH:,darauf ging vater kuesste sprach du schoenes kind musst geschlachtet werden fragte knabe ei warum willst schlachten lassen koenig antwortete damit mutter leben bleibe sagte knabe wenn ist mag geschehen vorher sollst drei anzuege lassen himmel sternen zweiten fruehling blumen dritten meer wogen sehen sein anziehen dreimal koenigsschloss reiten koennt schlachten gehe zufrieden welt,0
zyx_cr_ell_deu_1,a590:H:ZAUBERMITTEL_AUSRÜSTUNG_oder_WAFFE_ausprobieren:rHD_rHF_fHH:,befahl koenig sogleich drei anzuege genau solle knabe wuensche fertig waren zog zuerst kleid himmel sternen an stieg ross ritt koenigliche schloss fragte koenig vater schoen so antwortete ja wohl herz gleichwohl musst sterben darauf packte anzug mantelsack g zweiten fruehling blumen machte gerade so darauf anzug meere wellen angelegt schloss geritten war fragte koenig dritten male vater schoen so antwortete abermals ja wohl herz gleichwohl musst sterben rief sohn nun lebt wohl schlachtet mich gefangen habt,0
zyx_cr_ell_deu_1,a590:F:Die_Beschaffung_der_AUSRÜSTUNG:rHD_rHF_fHH:,befahl koenig sogleich drei anzuege genau solle knabe wuensche fertig waren zog zuerst kleid himmel sternen an stieg ross ritt koenigliche schloss fragte koenig vater schoen so antwortete ja wohl herz gleichwohl musst sterben darauf packte anzug mantelsack g zweiten fruehling blumen machte gerade so darauf anzug meere wellen angelegt schloss geritten war fragte koenig dritten male vater schoen so antwortete abermals ja wohl herz gleichwohl musst sterben rief sohn nun lebt wohl schlachtet mich gefangen habt,0
zyx_cr_ell_deu_1,a590:H:FLUCHT:rHD_rHF_fHH:,befahl koenig sogleich drei anzuege genau solle knabe wuensche fertig waren zog zuerst kleid himmel sternen an stieg ross ritt koenigliche schloss fragte koenig vater schoen so antwortete ja wohl herz gleichwohl musst sterben darauf packte anzug mantelsack g zweiten fruehling blumen machte gerade so darauf anzug meere wellen angelegt schloss geritten war fragte koenig dritten male vater schoen so antwortete abermals ja wohl herz gleichwohl musst sterben rief sohn nun lebt wohl schlachtet mich gefangen habt,0
zyx_cr_ell_deu_1,a590:f:IDENTITÄT_ändern:rHD_rHF:,darauf ritt fort schnell konnte kam wuestenei zog anzug himmel sternen an darueber zog alten kittel setzte grobe schwarze muetze auf anzuege liess mantelsack fertig war riss rosse haar schweife nahm zaum ab sagte ihm hier weide lange haar schweife verbrenne laufe kannst komme mir wohl sprach ross somit trennten sich,0
zyx_cr_ell_deu_1,a314:F:VERTRAG_abschließen:rHD_rHP:,darauf ging grosse stadt verdingte koenig gaertner,0
zyx_cr_ell_deu_1,a314:f:LIEBE_wird_ausgelöst:rHD_rPP:,nachdem weile war kam morgens schlief lust an reiten brannte pferdehaar an sogleich lief ross herbei nachdem kittel abgeworfen ritt gaerten koenigs strahlend morgenstern juengste drei toechter koenigs heimlicher weise fenster angesehen daran gemerkt koenigssohn sei,0
zyx_cr_ell_deu_1,a314:F:MARKIERUNGEN_anbringen:rHP_fPP:,tages schickte koenig aelteste tochter garten melone holen brachte ueberreife gar mehr essen konnte sprach koenig was frucht bringst da ja schon ueberreif gar mehr essen kann ebenso ueberreif geworden sprach darauf tochter und verlange endlich verheiratest koenig rief schweige still reden schaemst nicht,0
zyx_cr_ell_deu_1,a314:F:MARKIERUNGEN_erkennen:rHP_fPP:,tages schickte koenig aelteste tochter garten melone holen brachte ueberreife gar mehr essen konnte sprach koenig was frucht bringst da ja schon ueberreif gar mehr essen kann ebenso ueberreif geworden sprach darauf tochter und verlange endlich verheiratest koenig rief schweige still reden schaemst nicht,0
zyx_cr_ell_deu_1,a314:F:MARKIERUNGEN_anbringen:rHP_fPP:,darauf hiess koenig zweite tochter melone holen brachte ebenso ueberreife frucht zurueck gab antwort schwester,0
zyx_cr_ell_deu_1,a314:F:MARKIERUNGEN_erkennen:rHP_fPP:,darauf hiess koenig zweite tochter melone holen brachte ebenso ueberreife frucht zurueck gab antwort schwester,0
zyx_cr_ell_deu_1,a314:F:MARKIERUNGEN_anbringen:rHP_rPP:,schickte juengste tochter garten brachte schoene melone sprach koenig seht rechten alter weder hart weich juengste erwiderte ich rechten alter lieber vater so rief dieser also willst mann nun wollt verheiraten,0
zyx_cr_ell_deu_1,a314:F:MARKIERUNGEN_erkennen:rHP_rPP:,schickte juengste tochter garten brachte schoene melone sprach koenig seht rechten alter weder hart weich juengste erwiderte ich rechten alter lieber vater so rief dieser also willst mann nun wollt verheiraten,0
zyx_cr_ell_deu_1,a314:f:Um_einen_Mann_werben:rHP:, darauf befahl er maenner ganzen reiche sollten fenstern schlosses vorueberziehen koenigstoechter oben fenstern stehen solle den meisten gefiele goldapfel werfen,0
zyx_cr_ell_deu_1,a314:f:Um_einen_Mann_werben:fPP:,zufolge zog volk fenstern schlosses vorbei beiden aeltesten toechter warfen aepfel vornehmsten maennern,0
zyx_cr_ell_deu_1,a314:Ff:Um_einen_Mann_werben:rHP_rPP:,juengste traf ihrigen gaertner schwarzen groben muetze vorueberzog koenig sah rief er es fehler vorgegangen zug vorn anfangen beim zweiten male warf apfel denselben ging beim dritten male koenig zug nochmals wiederholen liess liess juengste kommen fragte sie ernst sei heiraten apfel geworfen habe antwortete ja andern koenig sagte wenn willst nimm sieh zu zurecht kommst wurde grosse hochzeit angestellt drei schwestern manne verheiratet gewaehlt hatte manne juengsten niemand respekt,0
zyx_cr_ell_deu_1,a314:f:RESPEKTLOSIGKEIT:rHP_rPP:,juengste traf ihrigen gaertner schwarzen groben muetze vorueberzog koenig sah rief er es fehler vorgegangen zug vorn anfangen beim zweiten male warf apfel denselben ging beim dritten male koenig zug nochmals wiederholen liess liess juengste kommen fragte sie ernst sei heiraten apfel geworfen habe antwortete ja andern koenig sagte wenn willst nimm sieh zu zurecht kommst wurde grosse hochzeit angestellt drei schwestern manne verheiratet gewaehlt hatte manne juengsten niemand respekt,0
zyx_cr_ell_deu_1,a551:h:KRANKHEIT:rHH_rVB:,bald darauf wurde koenig blind liess ganzen welt aerzte herbeirufen heilen sagten blindheit heilmittel gebe wasser lebens,0
zyx_cr_ell_deu_1,a551:F:HEILMITTEL_besorgen:rHH_rVB:,bald darauf wurde koenig blind liess ganzen welt aerzte herbeirufen heilen sagten blindheit heilmittel gebe wasser lebens,0
zyx_cr_ell_deu_1,a314:H:Die_Beschaffung_der_AUSRÜSTUNG:fHD:,erboten beiden schwiegersoehne wasser holen ruesteten zuge,0
zyx_cr_ell_deu_1,a314:H:Um_einen_Auftrag_werben:rHP_rPP:,juengste tochter erfuhr ging vater bat lange erlaubte dritter schwiegersohn zug mitmache,0
zyx_cr_ell_deu_1,a314:Hh:Die_Beschaffung_der_AUSRÜSTUNG:rHD_fHD_fZM:,statt beispiele schwaeger schoenes pferd stalle koenigs waehlen nahm allerschlechteste fusse lahm war ausgezogen waren liess fleiss ersten sumpf fallen begegneten schwaeger sahen fluchten gewaltig zogen vorwaerts bekuemmern,0
zyx_cr_ell_deu_1,a314:h:RESPEKTLOSIGKEIT:rHD_fHD_fZM:,statt beispiele schwaeger schoenes pferd stalle koenigs waehlen nahm allerschlechteste fusse lahm war ausgezogen waren liess fleiss ersten sumpf fallen begegneten schwaeger sahen fluchten gewaltig zogen vorwaerts bekuemmern,0
zyx_cr_ell_deu_1,a314:H:Auf_Hilfsquelle_zurückgreifen:rHD_rHF_rZO:,sobald gesichte verloren hatte brannte schweifhaar eigenen pferdes an gekommen war zog schoenen anzuegen an ritt wege quelle lebenswassers fuellte davon flasche,0
