quelle,index_string,inhalt,index_binar
zyx_cr_AT_deu_1,a551:F:Sorge_um_Freikaufsbedürftige,stieg deshalb ab ging bruedern hinein abgang geldes allmaehlich stiller geworden sassen ganz truebsinnig winkel eintreten sahen sprangen freude baten ihn erzaehlen ergangen war erzaehlte ganze geschichte zeigte flasche heilwasser tag hause koennten kaufte pferde los legte wohlgemut argwohn schlafen,0
zyx_cr_AT_deu_1,a551:H:Sorge_um_Freikaufsbedürftige,stieg deshalb ab ging bruedern hinein abgang geldes allmaehlich stiller geworden sassen ganz truebsinnig winkel eintreten sahen sprangen freude baten ihn erzaehlen ergangen war erzaehlte ganze geschichte zeigte flasche heilwasser tag hause koennten kaufte pferde los legte wohlgemut argwohn schlafen,0
zyx_cr_AT_deu_1,a551:h:SCHLAF,brueder wollten durchaus goennen heilwasser erobert dadurch vater retten konnte schlichen deshalb ganz leise lager lauschen wohl tief schlafe umgaukelten suessesten traeume waehrenddessen nahmen brueder heimlich flasche weg teilten inhalt sich fuellten quellwasser stellten frueheren ort schliefen fest morgen,0
zyx_cr_AT_deu_1,a551:h:ZAUBERMITTEL_AUSRÜSTUNG_oder_WAFFE_austauschen,brueder wollten durchaus goennen heilwasser erobert dadurch vater retten konnte schlichen deshalb ganz leise lager lauschen wohl tief schlafe umgaukelten suessesten traeume waehrenddessen nahmen brueder heimlich flasche weg teilten inhalt sich fuellten quellwasser stellten frueheren ort schliefen fest morgen,0
zyx_cr_AT_deu_1,a551:Hh:HEILMITTEL_besorgen,argwohn sattelte juengste pferd verwahrte flasche wohl aelteren zwei brachen ritten froh heimat zu kaum angekommen erzaehlte juengste ganze geschichte erlebt hatte zog flasche hervor wusch vater blieb krank zuvor,0
zyx_cr_AT_deu_1,a551:h:KRANKHEIT_beheben,argwohn sattelte juengste pferd verwahrte flasche wohl aelteren zwei brachen ritten froh heimat zu kaum angekommen erzaehlte juengste ganze geschichte erlebt hatte zog flasche hervor wusch vater blieb krank zuvor,0
zyx_cr_AT_deu_1,a551:H:HEILMITTEL_besorgen,fragte zwei soehne etwa wahre heilwaesserlein gefunden haetten »wir wohl eines« sagten sie zog flasche hervor vater wuschen erzaehlten erdichtete geschichte gekommen waren nachdem erzaehlen waschen aufgehoert hatten wurde vater ploetzlich gesund bluehend schoen juengling,0
zyx_cr_AT_deu_1,a551:H:KRANKHEIT_beheben,fragte zwei soehne etwa wahre heilwaesserlein gefunden haetten »wir wohl eines« sagten sie zog flasche hervor vater wuschen erzaehlten erdichtete geschichte gekommen waren nachdem erzaehlen waschen aufgehoert hatten wurde vater ploetzlich gesund bluehend schoen juengling,0
zyx_cr_AT_deu_1,a551:f:Sich_ZURÜCKZIEHEN,gingen juengsten augen auf beteuerte aelteren brueder flasche gestohlen haetten konnte beweisen deshalb wurde vater zornig ihn schlich gar einsam traurig hallen burg erst dachte holde prinzessin wegen vaters ganz gedaechtnis entfallen war,0
zyx_cr_AT_deu_1,a551:F:KONTAKT_wiederherstellen,herumirrte dachte kam sechs schimmeln bespannter wagen dahergefahren darin sass schoene jungfrau zahlreichen dienerschaft umgeben war graf eilte drei soehnen unbekannten entgegen hiess aufs freundlichste willkommen erkannte juengste schlafende prinzessin konnte freude mehr maessigen eilte bot rechte erzaehlte grafen juengsten gerettet wurde sei braeutigam abzuholen juengste hoerte nahm vater beschaemten bruedern sogleich abschied stieg braut wagen fuhr schloss zurueck hielt hochzeit lebte viele jahre recht gluecklich zufrieden,0
zyx_cr_AT_deu_1,a551:F:ZURÜCKZIEHEN_beheben,herumirrte dachte kam sechs schimmeln bespannter wagen dahergefahren darin sass schoene jungfrau zahlreichen dienerschaft umgeben war graf eilte drei soehnen unbekannten entgegen hiess aufs freundlichste willkommen erkannte juengste schlafende prinzessin konnte freude mehr maessigen eilte bot rechte erzaehlte grafen juengsten gerettet wurde sei braeutigam abzuholen juengste hoerte nahm vater beschaemten bruedern sogleich abschied stieg braut wagen fuhr schloss zurueck hielt hochzeit lebte viele jahre recht gluecklich zufrieden,0
zyx_cr_AT_deu_1,a551:H:Held_erkennen,herumirrte dachte kam sechs schimmeln bespannter wagen dahergefahren darin sass schoene jungfrau zahlreichen dienerschaft umgeben war graf eilte drei soehnen unbekannten entgegen hiess aufs freundlichste willkommen erkannte juengste schlafende prinzessin konnte freude mehr maessigen eilte bot rechte erzaehlte grafen juengsten gerettet wurde sei braeutigam abzuholen juengste hoerte nahm vater beschaemten bruedern sogleich abschied stieg braut wagen fuhr schloss zurueck hielt hochzeit lebte viele jahre recht gluecklich zufrieden,0
zyx_cr_AT_deu_1,a551:H:Heiraten,herumirrte dachte kam sechs schimmeln bespannter wagen dahergefahren darin sass schoene jungfrau zahlreichen dienerschaft umgeben war graf eilte drei soehnen unbekannten entgegen hiess aufs freundlichste willkommen erkannte juengste schlafende prinzessin konnte freude mehr maessigen eilte bot rechte erzaehlte grafen juengsten gerettet wurde sei braeutigam abzuholen juengste hoerte nahm vater beschaemten bruedern sogleich abschied stieg braut wagen fuhr schloss zurueck hielt hochzeit lebte viele jahre recht gluecklich zufrieden,0
zyx_cr_ell_deu_1,a590:h:Kinderlosigkeit,koenigin kinder haermte darueber sehr,0
zyx_cr_ell_deu_1,a590:H:Wundermittel_zur_EMPFÄNGNIS_erhalten,kam einst jude ihr gab apfel sprach »wenn apfel issest kind bekommen« koenigin nahm apfel schaelte ass warf schalen pferdestall stute fand frass,0
zyx_cr_ell_deu_1,a590:H:Wunderbare_EMPFÄNGNIS,wurden beide schwanger gebaren zeit koenigin gebar knaben stute fohlen wuchsen einander auf,0
zyx_cr_ell_deu_1,a590:H:Zur_Welt_kommen,wurden beide schwanger gebaren zeit koenigin gebar knaben stute fohlen wuchsen einander auf,0
zyx_cr_ell_deu_1,a590:h:KONTAKT_abbrechen,zeit musste koenig krieg ziehen blieb lange hause weg,0
zyx_cr_ell_deu_1,a590:h:GEHEIME_LIEBESBEZIEHUNG,koenigin endlich liebesantraegen juden gehoer schenkte,0
zyx_cr_ell_deu_1,a590:f:Ungewünschtes_Wesen_beseitigen,knabe zwoelf jahre alt war ging schule erlernte kriegskunst hause kam setzte fohlen uebte speerwerfen jemehr knabe heranwuchs desto mehr mussten koenigin jude acht nehmen verhaeltnis errate tages koenigin zwang klagte sagte jude »wenn knaben wege raeumst brauchst niemand mehr scheuen kannst tun willst« reden brachte koenigin endlich dahin gift brot mischte sohn essen sollte schule kaeme,0
zyx_cr_ell_deu_1,a590:h:VERGIFTUNG,knabe zwoelf jahre alt war ging schule erlernte kriegskunst hause kam setzte fohlen uebte speerwerfen jemehr knabe heranwuchs desto mehr mussten koenigin jude acht nehmen verhaeltnis errate tages koenigin zwang klagte sagte jude »wenn knaben wege raeumst brauchst niemand mehr scheuen kannst tun willst« reden brachte koenigin endlich dahin gift brot mischte sohn essen sollte schule kaeme,0
zyx_cr_ell_deu_1,a590:F:Auf_Hilfsquelle_zurückgreifen,heimkam ging stall fohlen darauf setzen speerwerfen ueben fohlen trat sah er betruebt hellen traenen weinte fragte knabe »warum weinst du« erwiderte »so gehoert mutter liebt juden vergiften gift brot getan darfst ja davon essen«,0
zyx_cr_ell_deu_1,a590:HF:VERGIFTUNG_beheben,heimkam ging stall fohlen darauf setzen speerwerfen ueben fohlen trat sah er betruebt hellen traenen weinte fragte knabe »warum weinst du« erwiderte »so gehoert mutter liebt juden vergiften gift brot getan darfst ja davon essen«,0
zyx_cr_ell_deu_1,a590:H:VERGIFTUNG_beheben,knabe ruehrte brot an vorsetzte mutter fragte warum esse sagte er lehrer strafe auferlegt habe lektion gekonnt haette sprach mutter »iss nur schon lehrer verantworten« ruehrte kehrte ungegessen schule zurueck,0
zyx_cr_ell_deu_1,a590:h:VERGIFTUNG_x,abend tat mutter gift wein knaben,0
zyx_cr_ell_deu_1,a590:F:Auf_Hilfsquelle_zurückgreifen_x,ging schule kam fohlen fand traenen wusste koenigin getan hatte sagte ihm wein trinken duerfe vergiftet sei,0
zyx_cr_ell_deu_1,a590:HF:VERGIFTUNG_beheben_x,ging schule kam fohlen fand traenen wusste koenigin getan hatte sagte ihm wein trinken duerfe vergiftet sei,0
zyx_cr_ell_deu_1,a590:H:VERGIFTUNG_beheben_x,darum trank knabe abendessen wein mutter zuredete sagte er lehrer strafe auferlegt worden sei lektion gekonnt habe,0
zyx_cr_ell_deu_1,a590:h:VERGIFTUNG_x_x,darauf steckte koenigin vergiftete nadeln bett knaben jude gegeben hatte daran steche bett lege davon sterbe,0
zyx_cr_ell_deu_1,a590:F:Auf_Hilfsquelle_zurückgreifen_x_x,knabe ging schule kam fohlen fand abermals traenen erfuhr neuen anschlag,0
zyx_cr_ell_deu_1,a590:H:VERGIFTUNG_beheben_x_x,knabe ging schule kam fohlen fand abermals traenen erfuhr neuen anschlag,0
zyx_cr_ell_deu_1,a590:H:VERGIFTUNG_beheben_x_x_x,schlafenszeit mutter sagte schlafen legen sollte sagte er »ich heute nacht bette schlafen freien hinlegen lernen soldaten schlafen krieg ziehen« legte baum schlief nacht ueber,0
zyx_cr_ell_deu_1,a590:f:Ungewünschtes_Wesen_beseitigen_x,morgen kam nachricht krieg ende sei koenig hause zurueckkehre koenigin erfuhr geriet grosse angst knabe koenig verhaeltnis juden verraten koennte beriet dem tun sollten verhindern sagte jude »wenn koenig kommt musst krank stellen weitere schon sorgen«,0
zyx_cr_ell_deu_1,a590:f:Krankheit_VORTÄUSCHEN,morgen kam nachricht krieg ende sei koenig hause zurueckkehre koenigin erfuhr geriet grosse angst knabe koenig verhaeltnis juden verraten koennte beriet dem tun sollten verhindern sagte jude »wenn koenig kommt musst krank stellen weitere schon sorgen«,0
zyx_cr_ell_deu_1,a590:F:KRANKHEIT_beheben,koenig kriege zurueckkam frau krank fand rief aerzte zusammen verschrieben moeglichen arzeneien helfen koenigin stellte sich immer kraenker wuerde,0
zyx_cr_ell_deu_1,a590:h:KRANKHEIT_beheben,koenig kriege zurueckkam frau krank fand rief aerzte zusammen verschrieben moeglichen arzeneien helfen koenigin stellte sich immer kraenker wuerde,0
zyx_cr_ell_deu_1,a590:f:Zu_Beauftragungen_anregen,kam endlich jude sagte heilen koenne arzenei noetig habe koenig niemals genehmigung erteilen werde sagte koenig »was arzenei sage ungescheut fuerchte nicht« darauf fragte jude »wen hast lieber frau kind« koenig antwortete »ich lieb andere« »so gemeint sterben muesste wuenschest lieber koenigin sohn stuerbe« koenig versetzte »dann lieber sohn stuerbe kinder bekommen frau finde nirgends mehr« darauf sagte jude »wenn ist musst sohn schlachten koenigin leber essen geben mittel giebt sie bekommt tod unfehlbar« seufzte koenig sprach »wenn kann kind geschlachtet werden«,0
zyx_cr_ell_deu_1,a590:f:TODESAUFTRAG,kam endlich jude sagte heilen koenne arzenei noetig habe koenig niemals genehmigung erteilen werde sagte koenig »was arzenei sage ungescheut fuerchte nicht« darauf fragte jude »wen hast lieber frau kind« koenig antwortete »ich lieb andere« »so gemeint sterben muesste wuenschest lieber koenigin sohn stuerbe« koenig versetzte »dann lieber sohn stuerbe kinder bekommen frau finde nirgends mehr« darauf sagte jude »wenn ist musst sohn schlachten koenigin leber essen geben mittel giebt sie bekommt tod unfehlbar« seufzte koenig sprach »wenn kann kind geschlachtet werden«,0
zyx_cr_ell_deu_1,a590:F:Auf_Hilfsquelle_zurückgreifen_x_x_x,knabe schule kam fohlen ging fand trauriger male fragte warum gar schluchze weine rief es »sie schlachten jude koenig verlangt mutter heilen koenig genehmigt« prinz erwiderte »sei ruhig geschehen dafuer schon sorgen«,0
zyx_cr_ell_deu_1,a590:HF:TODESAUFTRAG_entkommen,knabe schule kam fohlen ging fand trauriger male fragte warum gar schluchze weine rief es »sie schlachten jude koenig verlangt mutter heilen koenig genehmigt« prinz erwiderte »sei ruhig geschehen dafuer schon sorgen«,0
zyx_cr_ell_deu_1,a590:F:Beschaffung_der_AUSRÜSTUNG,darauf ging vater kuesste sprach »du schoenes kind musst geschlachtet werden« fragte knabe »ei warum willst schlachten lassen« koenig antwortete »damit mutter leben bleibe« sagte knabe »wenn ist mag geschehen vorher sollst drei anzuege lassen himmel sternen zweiten fruehling blumen dritten meer wogen sehen sein anziehen dreimal koenigsschloss reiten koennt schlachten gehe zufrieden welt«,0
zyx_cr_ell_deu_1,a590:H:ZAUBERMITTEL_AUSRÜSTUNG_oder_WAFFE_ausprobieren,befahl koenig sogleich drei anzuege genau solle knabe wuensche fertig waren zog zuerst kleid himmel sternen an stieg ross ritt koenigliche schloss fragte koenig »vater schoen so« antwortete »ja wohl herz gleichwohl musst sterben« darauf packte anzug mantelsack g zweiten fruehling blumen machte gerade so darauf anzug meere wellen angelegt schloss geritten war fragte koenig dritten male »vater schoen so« antwortete abermals »ja wohl herz gleichwohl musst sterben« rief sohn »nun lebt wohl schlachtet mich gefangen habt «,0
zyx_cr_ell_deu_1,a590:F:Beschaffung_der_AUSRÜSTUNG_x,befahl koenig sogleich drei anzuege genau solle knabe wuensche fertig waren zog zuerst kleid himmel sternen an stieg ross ritt koenigliche schloss fragte koenig »vater schoen so« antwortete »ja wohl herz gleichwohl musst sterben« darauf packte anzug mantelsack g zweiten fruehling blumen machte gerade so darauf anzug meere wellen angelegt schloss geritten war fragte koenig dritten male »vater schoen so« antwortete abermals »ja wohl herz gleichwohl musst sterben« rief sohn »nun lebt wohl schlachtet mich gefangen habt «,0
zyx_cr_ell_deu_1,a590:H:FLUCHT,befahl koenig sogleich drei anzuege genau solle knabe wuensche fertig waren zog zuerst kleid himmel sternen an stieg ross ritt koenigliche schloss fragte koenig »vater schoen so« antwortete »ja wohl herz gleichwohl musst sterben« darauf packte anzug mantelsack g zweiten fruehling blumen machte gerade so darauf anzug meere wellen angelegt schloss geritten war fragte koenig dritten male »vater schoen so« antwortete abermals »ja wohl herz gleichwohl musst sterben« rief sohn »nun lebt wohl schlachtet mich gefangen habt «,0
zyx_cr_ell_deu_1,a590:f:IDENTITÄT_ändern,darauf ritt fort schnell konnte kam wuestenei zog anzug himmel sternen an darueber zog alten kittel setzte grobe schwarze muetze auf anzuege liess mantelsack fertig war riss rosse haar schweife nahm zaum ab sagte ihm »hier weide lange haar schweife verbrenne laufe kannst komme mir« »wohl« sprach ross somit trennten sich,0
zyx_cr_ell_deu_1,a314:F:VEREINBARUNG,darauf ging grosse stadt verdingte koenig gaertner,0
zyx_cr_ell_deu_1,a314:f:Liebe_wird_ausgelöst,nachdem weile war kam morgens schlief lust an reiten brannte pferdehaar an sogleich lief ross herbei nachdem kittel abgeworfen ritt gaerten koenigs strahlend morgenstern juengste drei toechter koenigs heimlicher weise fenster angesehen daran gemerkt koenigssohn sei,0
zyx_cr_ell_deu_1,a314:F:HEIRATSABSICHT_kundtun,tages schickte koenig aelteste tochter garten melone holen brachte ueberreife gar mehr essen konnte sprach koenig »was frucht bringst da ja schon ueberreif gar mehr essen kann« »ebenso ueberreif geworden« sprach darauf tochter »und verlange endlich verheiratest« koenig rief »schweige still reden schaemst nicht«,0
zyx_cr_ell_deu_1,a314:H:Auf_HEIRATSABSICHT_reagieren,tages schickte koenig aelteste tochter garten melone holen brachte ueberreife gar mehr essen konnte sprach koenig »was frucht bringst da ja schon ueberreif gar mehr essen kann« »ebenso ueberreif geworden« sprach darauf tochter »und verlange endlich verheiratest« koenig rief »schweige still reden schaemst nicht«,0
zyx_cr_ell_deu_1,a314:F:HEIRATSABSICHT_kundtun_x,darauf hiess koenig zweite tochter melone holen brachte ebenso ueberreife frucht zurueck gab antwort schwester,0
zyx_cr_ell_deu_1,a314:H:Auf_HEIRATSABSICHT_reagieren_x,darauf hiess koenig zweite tochter melone holen brachte ebenso ueberreife frucht zurueck gab antwort schwester,0
zyx_cr_ell_deu_1,a314:F:HEIRATSABSICHT_kundtun_x_x,schickte juengste tochter garten brachte schoene melone sprach koenig »seht rechten alter weder hart weich« juengste erwiderte »ich rechten alter lieber vater« »so« rief dieser »also willst mann nun wollt verheiraten,0
zyx_cr_ell_deu_1,a314:H:Auf_HEIRATSABSICHT_reagieren_x_x,schickte juengste tochter garten brachte schoene melone sprach koenig »seht rechten alter weder hart weich« juengste erwiderte »ich rechten alter lieber vater« »so« rief dieser »also willst mann nun wollt verheiraten,0
zyx_cr_ell_deu_1,a314:f:Um_einen_Mann_WERBEN,« darauf befahl er maenner ganzen reiche sollten fenstern schlosses vorueberziehen koenigstoechter oben fenstern stehen solle den meisten gefiele goldapfel werfen,0
zyx_cr_ell_deu_1,a314:f:Um_einen_Mann_WERBEN_x,zufolge zog volk fenstern schlosses vorbei beiden aeltesten toechter warfen aepfel vornehmsten maennern,0
zyx_cr_ell_deu_1,a314:Ff:Um_einen_Mann_WERBEN,juengste traf ihrigen gaertner schwarzen groben muetze vorueberzog koenig sah rief er »es fehler vorgegangen zug vorn anfangen« beim zweiten male warf apfel denselben ging beim dritten male koenig zug nochmals wiederholen liess liess juengste kommen fragte sie ernst sei heiraten apfel geworfen habe antwortete »ja andern« koenig sagte »wenn willst nimm sieh zu zurecht kommst« wurde grosse hochzeit angestellt drei schwestern manne verheiratet gewaehlt hatte manne juengsten niemand respekt,0
zyx_cr_ell_deu_1,a314:f:RESPEKTLOSIGKEIT,juengste traf ihrigen gaertner schwarzen groben muetze vorueberzog koenig sah rief er »es fehler vorgegangen zug vorn anfangen« beim zweiten male warf apfel denselben ging beim dritten male koenig zug nochmals wiederholen liess liess juengste kommen fragte sie ernst sei heiraten apfel geworfen habe antwortete »ja andern« koenig sagte »wenn willst nimm sieh zu zurecht kommst« wurde grosse hochzeit angestellt drei schwestern manne verheiratet gewaehlt hatte manne juengsten niemand respekt,0
zyx_cr_ell_deu_1,a314:h:KRANKHEIT,bald darauf wurde koenig blind liess ganzen welt aerzte herbeirufen heilen sagten blindheit heilmittel gebe wasser lebens,0
zyx_cr_ell_deu_1,a314:F:HEILMITTEL_besorgen,bald darauf wurde koenig blind liess ganzen welt aerzte herbeirufen heilen sagten blindheit heilmittel gebe wasser lebens,0
zyx_cr_ell_deu_1,a314:F:Beschaffung_der_AUSRÜSTUNG,erboten beiden schwiegersoehne wasser holen ruesteten zuge,0
zyx_cr_ell_deu_1,a314:F:Um_einen_Auftrag_WERBEN,juengste tochter erfuhr ging vater bat lange erlaubte dritter schwiegersohn zug mitmache,0
zyx_cr_ell_deu_1,a314:Hh:Beschaffung_der_AUSRÜSTUNG,statt beispiele schwaeger schoenes pferd stalle koenigs waehlen nahm allerschlechteste fusse lahm war ausgezogen waren liess fleiss ersten sumpf fallen begegneten schwaeger sahen fluchten gewaltig zogen vorwaerts bekuemmern,0
zyx_cr_ell_deu_1,a314:h:RESPEKTLOSIGKEIT,statt beispiele schwaeger schoenes pferd stalle koenigs waehlen nahm allerschlechteste fusse lahm war ausgezogen waren liess fleiss ersten sumpf fallen begegneten schwaeger sahen fluchten gewaltig zogen vorwaerts bekuemmern,0
zyx_cr_ell_deu_1,a314:F:ZAUBERMITTEL_AUSRÜSTUNG_oder_WAFFE_einsetzen,sobald gesichte verloren hatte brannte schweifhaar eigenen pferdes an gekommen war zog schoenen anzuegen an ritt wege quelle lebenswassers fuellte davon flasche,0
zyx_cr_ell_deu_1,a314:H:IDENTITÄT_ändern,sobald gesichte verloren hatte brannte schweifhaar eigenen pferdes an gekommen war zog schoenen anzuegen an ritt wege quelle lebenswassers fuellte davon flasche,0
zyx_cr_ell_deu_1,a314:H:HEILMITTEL_erfassen,sobald gesichte verloren hatte brannte schweifhaar eigenen pferdes an gekommen war zog schoenen anzuegen an ritt wege quelle lebenswassers fuellte davon flasche,0
zyx_cr_ell_deu_1,a314:F:MARKIERUNGEN_anbringen,rueckwege traf beiden schwaeger quelle lebenswassers suchten erfuhr dorthin wollten sagte ihnen »den koennt sparen komme flasche voll lebenswasser schlag aushalten will ross hinterfuessen hintern geben wird geben« zufrieden hielten schlaege aus da pferd hingetroffen entstanden grosse runde schwarze flecken siegel aussahen darauf gab schwaegern trinkflasche gemeines wasser nahm abschied eilte sumpfe voraus,0
zyx_cr_ell_deu_1,a314:f:IDENTITÄT_ändern,worin lahme pferd stak zog alten kleider an entliess ross setzte lahme pferd schwaeger erreichten verhoehnten ritten vorueber,0
zyx_cr_ell_deu_1,a314:h:KRANKHEIT_beheben,eilten sogleich koenige brachten wasser bestrich augen einmal zweimal dreimal sah darum besser vorher,0
zyx_cr_ell_deu_1,a314:F:HEILMITTEL_besorgen_x,hinkte weile lahmen pferde herbei ging jedoch sogleich koenig frau schickte schloss sehen vorging,0
zyx_cr_ell_deu_1,a314:F:Vermittlung,fand koenig verdriesslich fehlgeschlagene hoffnung erzaehlte ihm mann zurueckgekehrt sei lebenswasser gebracht habe fragte ihn kommen bestreichen duerfe koenig rief »bleibe toelpel leibe beiden rechte wasser finden koennen muehe gaben dummkopf gefunden haben« prinzessin liess nach gab gute worte bat lange koenig endlich einwilligte,0
zyx_cr_ell_deu_1,a314:H:KRANKHEIT_beheben,kam gaertner wasser lebens bestrich koenigs augen beim ersten male sah klein wenig zweiten male sah schon besser beim dritten male sah vollkommen umarmte schwiegersohn rief »von sollst sohn sein« sprach »wenn sohne willst musst huette schlosse lauter goldstuecken bedecken lassen wege sohn reiten« liess koenig sogleich tuch belegen darauf goldstuecke schuetten stadt hoerte stroemte welt herzu goldstrasse betrachten,0
zyx_cr_ell_deu_1,a314:F:Auf_Hilfsquelle_zurückgreifen,fertig war brannte prinz schweifhaar an sogleich erschien fohlen darauf zog gewand meere wellen an stieg ross ritt goldwege koenigsschloss koenig empfing grossen ehren nachdem begruesst hatten sagte juengling koenig »lasse schwiegersoehne kommen sollen siegel zeigen aufgedrueckt beweise sklaven sind,0
zyx_cr_ell_deu_1,a314:F:IDENTITÄT_ändern,fertig war brannte prinz schweifhaar an sogleich erschien fohlen darauf zog gewand meere wellen an stieg ross ritt goldwege koenigsschloss koenig empfing grossen ehren nachdem begruesst hatten sagte juengling koenig »lasse schwiegersoehne kommen sollen siegel zeigen aufgedrueckt beweise sklaven sind,0
zyx_cr_ell_deu_1,a314:F:Held_erkennen,fertig war brannte prinz schweifhaar an sogleich erschien fohlen darauf zog gewand meere wellen an stieg ross ritt goldwege koenigsschloss koenig empfing grossen ehren nachdem begruesst hatten sagte juengling koenig »lasse schwiegersoehne kommen sollen siegel zeigen aufgedrueckt beweise sklaven sind,0
zyx_cr_ell_deu_1,a314:H:MARKIERUNGEN_erkennen,« liess koenig kommen straeuben mochten mussten endlich siegel zeigen koenig erblickte jagte beide fort hielt juengsten sohn starb uebergab reich lebte lebelang herrlich freuden,0
zyx_cr_ell_deu_1,a314:H:Bestrafung,« liess koenig kommen straeuben mochten mussten endlich siegel zeigen koenig erblickte jagte beide fort hielt juengsten sohn starb uebergab reich lebte lebelang herrlich freuden,0
zyx_cr_hun_deu_1,a551:h:KRANKHEIT,wars wars nicht siebenmal sieben koenigreiche weit jenseit operenzmeeres jenseit grossmutter haus lebte welt koenig drei soehne,0
zyx_cr_hun_deu_1,a551:F:VOGEL_erfassen,schon alt augen eisenstaeben stuetzen einstmals sprach soehnen also »meine soehne wasser jugend todes braechtet finken goldenen stimme herbeischafftet gaebe ganzes reich«,0
zyx_cr_hun_deu_1,a551:F:VEREINBARUNG,schon alt augen eisenstaeben stuetzen einstmals sprach soehnen also »meine soehne wasser jugend todes braechtet finken goldenen stimme herbeischafftet gaebe ganzes reich«,0
zyx_cr_hun_deu_1,a551:Hh:Beschaffung_der_AUSRÜSTUNG,mehr bedurfte drei prinzen nicht gingen sattelten drei sogleich beiden aelteren schoenen rossen juengste garstigen schimmel erblickten begannen spotten unterfange also rechen auszuziehen kleine koenigssohn liess irre machen ritt immer nase lang ritt ritt zog siebenmal sieben koenigreiche brueder wollten verlocken ziehen sie kaum erst ausgezogen schon verspottet hatten zog allein,0
zyx_cr_hun_deu_1,a551:h:RESPEKTLOSIGKEIT,mehr bedurfte drei prinzen nicht gingen sattelten drei sogleich beiden aelteren schoenen rossen juengste garstigen schimmel erblickten begannen spotten unterfange also rechen auszuziehen kleine koenigssohn liess irre machen ritt immer nase lang ritt ritt zog siebenmal sieben koenigreiche brueder wollten verlocken ziehen sie kaum erst ausgezogen schon verspottet hatten zog allein,0
zyx_cr_hun_deu_1,a551:F:Gutes_Benehmen,unterwegs fand schlechte huette darin wohnte alte frau »gott gruss guten morgen grossmutter« gruesste koenigssohn »schoenen dank lieber sohn fuehrt her« erzaehlte reihe nach weshalb welt gezogen1 sprach alte frau »ich weiss davon mache auf jenseit waldes wohnt alte frau vielleicht sagen« holte krug vor drueckte koenigssohn hand »mein lieber sohn zurueckkommst fuelle krug wasser lebens bringe mir gute tat erwarte gutes«,0
zyx_cr_hun_deu_1,a551:H:Gutes_Benehmen,unterwegs fand schlechte huette darin wohnte alte frau »gott gruss guten morgen grossmutter« gruesste koenigssohn »schoenen dank lieber sohn fuehrt her« erzaehlte reihe nach weshalb welt gezogen1 sprach alte frau »ich weiss davon mache auf jenseit waldes wohnt alte frau vielleicht sagen« holte krug vor drueckte koenigssohn hand »mein lieber sohn zurueckkommst fuelle krug wasser lebens bringe mir gute tat erwarte gutes«,0
zyx_cr_hun_deu_1,a551:HF:Weiterverweisung_an_anderen_Stifter_oder_Helfer,unterwegs fand schlechte huette darin wohnte alte frau »gott gruss guten morgen grossmutter« gruesste koenigssohn »schoenen dank lieber sohn fuehrt her« erzaehlte reihe nach weshalb welt gezogen1 sprach alte frau »ich weiss davon mache auf jenseit waldes wohnt alte frau vielleicht sagen« holte krug vor drueckte koenigssohn hand »mein lieber sohn zurueckkommst fuelle krug wasser lebens bringe mir gute tat erwarte gutes«,0
zyx_cr_hun_deu_1,a551:F:HEILMITTEL_besorgen,unterwegs fand schlechte huette darin wohnte alte frau »gott gruss guten morgen grossmutter« gruesste koenigssohn »schoenen dank lieber sohn fuehrt her« erzaehlte reihe nach weshalb welt gezogen1 sprach alte frau »ich weiss davon mache auf jenseit waldes wohnt alte frau vielleicht sagen« holte krug vor drueckte koenigssohn hand »mein lieber sohn zurueckkommst fuelle krug wasser lebens bringe mir gute tat erwarte gutes«,0
zyx_cr_hun_deu_1,a551:HF:Weiterverweisung_an_anderen_Stifter_oder_Helfer_x,koenigssohn zog fuerbass jenseit waldes fand wirklich alte verstand sache gerade henne abc drueckte krug hand erzaehlte weit frau wohne sei aelter sie solle gehen wirds schon gut gehen,0
zyx_cr_hun_deu_1,a551:F:HEILMITTEL_besorgen_x,koenigssohn zog fuerbass jenseit waldes fand wirklich alte verstand sache gerade henne abc drueckte krug hand erzaehlte weit frau wohne sei aelter sie solle gehen wirds schon gut gehen,0
zyx_cr_hun_deu_1,a551:H:Potenziellen_Feind_zum_Gastgeber_gewinnen,zog weiter fand uralte frau aelter milchstrasse lahmen maedchens2 bein damals heil geboren wurde koenigssohn gruesste sie »gott grusse guten tag grossmutter« »schoenen dank lieber sohn« haette alte gesagt gekonnt haette stammelte nur »und fuehrt her« koenigssohn erzaehlte anfang ende wasser jugend todes holen wolle finken goldenen stimme entwenden moeglich waere vater wuensche das allein weit kommen bitte rat sprach alte »in grossen baum hast axt geschlagen lieber sohn versuche nur vielleicht gelingt dir fortziehst gelangst grossen wald mitten darin findest goldburg fenster immer offen binde pferdes schweif auf haar stehen bleibt springe durchs fenster hinein gleich zauberschoene ilona finden kuesse nicht waers dir reiss haar aus binde goldstimmigen finken schnabel zu gleich neben zauberschoenen ilona kaefig steht linken fliesst wasser jugend rechten todes fuelle kruege mache auf gib acht pferdes schweif aufgebunden ist merken etwas weisst schon danach kommt sieh buerste ei handtuch not kommst kannst helfen« holte dritte alte krug gab koenigssohn zusammen buerste ei handtuch,0
