quelle,index_string,inhalt,index_binar
zyx_cr_swe_deu_1,a551:F:Kontakt_wiederherstellen,sage wendet jugendlande entstand grosser aufruhr prinz entflohen war lebenswasser fort aepfel fort schlimmer war junge prinzessin ehre verloren monaten kam koenigstochter wochen gebar schoenes knaeblein kleine prinz linken hand wunderbares gewaechs gleich apfel apfel verschwinden liess koenigstochter weisen weiber ganzen jugendlande versammeln fragte rath sohn gebrechen frei koennte weiber ueberlegten lange sprachen her beschluss war junge prinz gesund koenne bevor vater gefunden verstrich geraume zeit knabe wuchs heran verrieth mehr verstand fassungsgabe kinder kuenstlich rechenschaft davon geben vermocht haette sieben jahren konnte namen vaters buchstabiren wand saales geschrieben stand bekam koenigstochter grosse lust fortzuziehen prinzen venius aufzusuchen liess schiffe see stechen ruestete allerbeste kostbaren guetern gewaehlter mannschaft aus hierauf ging prinzessin bord zugleich jungen sohn segel wurden vergoldeten mastbaum aufgehisst schifften schnell meer england,0
zyx_cr_swe_deu_1,a551:N:N,sage wendet jugendlande entstand grosser aufruhr prinz entflohen war lebenswasser fort aepfel fort schlimmer war junge prinzessin ehre verloren monaten kam koenigstochter wochen gebar schoenes knaeblein kleine prinz linken hand wunderbares gewaechs gleich apfel apfel verschwinden liess koenigstochter weisen weiber ganzen jugendlande versammeln fragte rath sohn gebrechen frei koennte weiber ueberlegten lange sprachen her beschluss war junge prinz gesund koenne bevor vater gefunden verstrich geraume zeit knabe wuchs heran verrieth mehr verstand fassungsgabe kinder kuenstlich rechenschaft davon geben vermocht haette sieben jahren konnte namen vaters buchstabiren wand saales geschrieben stand bekam koenigstochter grosse lust fortzuziehen prinzen venius aufzusuchen liess schiffe see stechen ruestete allerbeste kostbaren guetern gewaehlter mannschaft aus hierauf ging prinzessin bord zugleich jungen sohn segel wurden vergoldeten mastbaum aufgehisst schifften schnell meer england,0
zyx_cr_swe_deu_1,a551:N:N,sage wendet jugendlande entstand grosser aufruhr prinz entflohen war lebenswasser fort aepfel fort schlimmer war junge prinzessin ehre verloren monaten kam koenigstochter wochen gebar schoenes knaeblein kleine prinz linken hand wunderbares gewaechs gleich apfel apfel verschwinden liess koenigstochter weisen weiber ganzen jugendlande versammeln fragte rath sohn gebrechen frei koennte weiber ueberlegten lange sprachen her beschluss war junge prinz gesund koenne bevor vater gefunden verstrich geraume zeit knabe wuchs heran verrieth mehr verstand fassungsgabe kinder kuenstlich rechenschaft davon geben vermocht haette sieben jahren konnte namen vaters buchstabiren wand saales geschrieben stand bekam koenigstochter grosse lust fortzuziehen prinzen venius aufzusuchen liess schiffe see stechen ruestete allerbeste kostbaren guetern gewaehlter mannschaft aus hierauf ging prinzessin bord zugleich jungen sohn segel wurden vergoldeten mastbaum aufgehisst schifften schnell meer england,0
zyx_cr_swe_deu_1,a551:N:N,sage wendet jugendlande entstand grosser aufruhr prinz entflohen war lebenswasser fort aepfel fort schlimmer war junge prinzessin ehre verloren monaten kam koenigstochter wochen gebar schoenes knaeblein kleine prinz linken hand wunderbares gewaechs gleich apfel apfel verschwinden liess koenigstochter weisen weiber ganzen jugendlande versammeln fragte rath sohn gebrechen frei koennte weiber ueberlegten lange sprachen her beschluss war junge prinz gesund koenne bevor vater gefunden verstrich geraume zeit knabe wuchs heran verrieth mehr verstand fassungsgabe kinder kuenstlich rechenschaft davon geben vermocht haette sieben jahren konnte namen vaters buchstabiren wand saales geschrieben stand bekam koenigstochter grosse lust fortzuziehen prinzen venius aufzusuchen liess schiffe see stechen ruestete allerbeste kostbaren guetern gewaehlter mannschaft aus hierauf ging prinzessin bord zugleich jungen sohn segel wurden vergoldeten mastbaum aufgehisst schifften schnell meer england,0
zyx_cr_swe_deu_1,a551:h:Identität_testen,praechtige flotte stadt kam herrschte unruhe aufstand darin glaubten feindliche heeresmacht waere koenigstochter landete bruecke schickte gesandtschaft koenig prinzen venius sprechen wolle ward koenig unentschlossen erinnerte recht wol prinz wilden thieren vorgeworfen worden obschon bekennen wollte hielt rath mannen ueberlegte thun sei wusste hilfe gefahr beschluss fiel dahin aus koenig aeltesten sohn schicken solle juengsten schicken koenne gesandten wurden bothschaft koenigstochter abgefertiget prinz venius folgenden tag kommen werde frueh morgens liess prinzessin goldene decken breiten setzte kleinen sohn schiffsbruecke koenigssohn empfangen weile kam prinz stadt geritten schiffe begeben sah praechtige decken wege ausgebreitet waren konnte genug all reichthum wundern hielt seite an zelter kostbare stoffe trete kam schiffsbruecke herab koenigstochter umgeben ganzen mannschaft thron sass kleine knabe vorsichtig einherschreiten sah rief eifer dies vater apfel blieb hand knaben frueher musste prinz wenig ehren unverrichteter sache heimkehren prinzessin liess verkuendigen hinnen fahren wolle rechten prinzen venins gefunden haette,0
zyx_cr_swe_deu_1,a551:N:N,praechtige flotte stadt kam herrschte unruhe aufstand darin glaubten feindliche heeresmacht waere koenigstochter landete bruecke schickte gesandtschaft koenig prinzen venius sprechen wolle ward koenig unentschlossen erinnerte recht wol prinz wilden thieren vorgeworfen worden obschon bekennen wollte hielt rath mannen ueberlegte thun sei wusste hilfe gefahr beschluss fiel dahin aus koenig aeltesten sohn schicken solle juengsten schicken koenne gesandten wurden bothschaft koenigstochter abgefertiget prinz venius folgenden tag kommen werde frueh morgens liess prinzessin goldene decken breiten setzte kleinen sohn schiffsbruecke koenigssohn empfangen weile kam prinz stadt geritten schiffe begeben sah praechtige decken wege ausgebreitet waren konnte genug all reichthum wundern hielt seite an zelter kostbare stoffe trete kam schiffsbruecke herab koenigstochter umgeben ganzen mannschaft thron sass kleine knabe vorsichtig einherschreiten sah rief eifer dies vater apfel blieb hand knaben frueher musste prinz wenig ehren unverrichteter sache heimkehren prinzessin liess verkuendigen hinnen fahren wolle rechten prinzen venins gefunden haette,0
zyx_cr_swe_deu_1,a551:N:N,praechtige flotte stadt kam herrschte unruhe aufstand darin glaubten feindliche heeresmacht waere koenigstochter landete bruecke schickte gesandtschaft koenig prinzen venius sprechen wolle ward koenig unentschlossen erinnerte recht wol prinz wilden thieren vorgeworfen worden obschon bekennen wollte hielt rath mannen ueberlegte thun sei wusste hilfe gefahr beschluss fiel dahin aus koenig aeltesten sohn schicken solle juengsten schicken koenne gesandten wurden bothschaft koenigstochter abgefertiget prinz venius folgenden tag kommen werde frueh morgens liess prinzessin goldene decken breiten setzte kleinen sohn schiffsbruecke koenigssohn empfangen weile kam prinz stadt geritten schiffe begeben sah praechtige decken wege ausgebreitet waren konnte genug all reichthum wundern hielt seite an zelter kostbare stoffe trete kam schiffsbruecke herab koenigstochter umgeben ganzen mannschaft thron sass kleine knabe vorsichtig einherschreiten sah rief eifer dies vater apfel blieb hand knaben frueher musste prinz wenig ehren unverrichteter sache heimkehren prinzessin liess verkuendigen hinnen fahren wolle rechten prinzen venins gefunden haette,0
zyx_cr_swe_deu_1,a551:N:N,praechtige flotte stadt kam herrschte unruhe aufstand darin glaubten feindliche heeresmacht waere koenigstochter landete bruecke schickte gesandtschaft koenig prinzen venius sprechen wolle ward koenig unentschlossen erinnerte recht wol prinz wilden thieren vorgeworfen worden obschon bekennen wollte hielt rath mannen ueberlegte thun sei wusste hilfe gefahr beschluss fiel dahin aus koenig aeltesten sohn schicken solle juengsten schicken koenne gesandten wurden bothschaft koenigstochter abgefertiget prinz venius folgenden tag kommen werde frueh morgens liess prinzessin goldene decken breiten setzte kleinen sohn schiffsbruecke koenigssohn empfangen weile kam prinz stadt geritten schiffe begeben sah praechtige decken wege ausgebreitet waren konnte genug all reichthum wundern hielt seite an zelter kostbare stoffe trete kam schiffsbruecke herab koenigstochter umgeben ganzen mannschaft thron sass kleine knabe vorsichtig einherschreiten sah rief eifer dies vater apfel blieb hand knaben frueher musste prinz wenig ehren unverrichteter sache heimkehren prinzessin liess verkuendigen hinnen fahren wolle rechten prinzen venins gefunden haette,0
zyx_cr_swe_deu_1,a551:N:N,praechtige flotte stadt kam herrschte unruhe aufstand darin glaubten feindliche heeresmacht waere koenigstochter landete bruecke schickte gesandtschaft koenig prinzen venius sprechen wolle ward koenig unentschlossen erinnerte recht wol prinz wilden thieren vorgeworfen worden obschon bekennen wollte hielt rath mannen ueberlegte thun sei wusste hilfe gefahr beschluss fiel dahin aus koenig aeltesten sohn schicken solle juengsten schicken koenne gesandten wurden bothschaft koenigstochter abgefertiget prinz venius folgenden tag kommen werde frueh morgens liess prinzessin goldene decken breiten setzte kleinen sohn schiffsbruecke koenigssohn empfangen weile kam prinz stadt geritten schiffe begeben sah praechtige decken wege ausgebreitet waren konnte genug all reichthum wundern hielt seite an zelter kostbare stoffe trete kam schiffsbruecke herab koenigstochter umgeben ganzen mannschaft thron sass kleine knabe vorsichtig einherschreiten sah rief eifer dies vater apfel blieb hand knaben frueher musste prinz wenig ehren unverrichteter sache heimkehren prinzessin liess verkuendigen hinnen fahren wolle rechten prinzen venins gefunden haette,0
zyx_cr_swe_deu_1,a551:h:Identität_testen,tag schickte koenig sohn erging ebenso prinz fuerchtet sich schoenen golddecken reiten schiffsbruecke kam koenigstochter obersten platze sass rief knabe knieen stand dies vater sein apfel blieb hand knaben frueher koenigssohn begab heim schien allen mehr schande schaden erlitten prinzessin wol merken konnte list falschheit handle wurde erzuernt ging heeresmacht ans land zugleich sandte boten koenig rechten prinzen venius sehen wolle waere blos bein ihm stein ganzen stadt lassen,0
zyx_cr_swe_deu_1,a551:N:N,tag schickte koenig sohn erging ebenso prinz fuerchtet sich schoenen golddecken reiten schiffsbruecke kam koenigstochter obersten platze sass rief knabe knieen stand dies vater sein apfel blieb hand knaben frueher koenigssohn begab heim schien allen mehr schande schaden erlitten prinzessin wol merken konnte list falschheit handle wurde erzuernt ging heeresmacht ans land zugleich sandte boten koenig rechten prinzen venius sehen wolle waere blos bein ihm stein ganzen stadt lassen,0
zyx_cr_swe_deu_1,a551:N:N,tag schickte koenig sohn erging ebenso prinz fuerchtet sich schoenen golddecken reiten schiffsbruecke kam koenigstochter obersten platze sass rief knabe knieen stand dies vater sein apfel blieb hand knaben frueher koenigssohn begab heim schien allen mehr schande schaden erlitten prinzessin wol merken konnte list falschheit handle wurde erzuernt ging heeresmacht ans land zugleich sandte boten koenig rechten prinzen venius sehen wolle waere blos bein ihm stein ganzen stadt lassen,0
zyx_cr_swe_deu_1,a551:N:N,tag schickte koenig sohn erging ebenso prinz fuerchtet sich schoenen golddecken reiten schiffsbruecke kam koenigstochter obersten platze sass rief knabe knieen stand dies vater sein apfel blieb hand knaben frueher koenigssohn begab heim schien allen mehr schande schaden erlitten prinzessin wol merken konnte list falschheit handle wurde erzuernt ging heeresmacht ans land zugleich sandte boten koenig rechten prinzen venius sehen wolle waere blos bein ihm stein ganzen stadt lassen,0
zyx_cr_swe_deu_1,a551:N:N,tag schickte koenig sohn erging ebenso prinz fuerchtet sich schoenen golddecken reiten schiffsbruecke kam koenigstochter obersten platze sass rief knabe knieen stand dies vater sein apfel blieb hand knaben frueher koenigssohn begab heim schien allen mehr schande schaden erlitten prinzessin wol merken konnte list falschheit handle wurde erzuernt ging heeresmacht ans land zugleich sandte boten koenig rechten prinzen venius sehen wolle waere blos bein ihm stein ganzen stadt lassen,0
zyx_cr_swe_deu_1,a551:H:Todesauftrag_entkommen,allgemeine bestuerzung herrschte wusste koenig grossen gefahr rath finden endlich schien beste sein boten loewengrube schicken untersuchen ueberbleibsel juengsten sohn finden waeren abgesandten loewenhof kamen beine prinzen venius aufzusuchen siehe sass selbst lebte spielte wilden thieren wol denken freude stadt land herrschte baten juengling heraus gehe prinz erzuernt kommen bevor eigener vater kniefall gethan bereuen versprach frueher verbrochen,0
zyx_cr_swe_deu_1,a551:N:N,allgemeine bestuerzung herrschte wusste koenig grossen gefahr rath finden endlich schien beste sein boten loewengrube schicken untersuchen ueberbleibsel juengsten sohn finden waeren abgesandten loewenhof kamen beine prinzen venius aufzusuchen siehe sass selbst lebte spielte wilden thieren wol denken freude stadt land herrschte baten juengling heraus gehe prinz erzuernt kommen bevor eigener vater kniefall gethan bereuen versprach frueher verbrochen,0
zyx_cr_swe_deu_1,a551:N:N,allgemeine bestuerzung herrschte wusste koenig grossen gefahr rath finden endlich schien beste sein boten loewengrube schicken untersuchen ueberbleibsel juengsten sohn finden waeren abgesandten loewenhof kamen beine prinzen venius aufzusuchen siehe sass selbst lebte spielte wilden thieren wol denken freude stadt land herrschte baten juengling heraus gehe prinz erzuernt kommen bevor eigener vater kniefall gethan bereuen versprach frueher verbrochen,0
zyx_cr_swe_deu_1,a551:N:N,allgemeine bestuerzung herrschte wusste koenig grossen gefahr rath finden endlich schien beste sein boten loewengrube schicken untersuchen ueberbleibsel juengsten sohn finden waeren abgesandten loewenhof kamen beine prinzen venius aufzusuchen siehe sass selbst lebte spielte wilden thieren wol denken freude stadt land herrschte baten juengling heraus gehe prinz erzuernt kommen bevor eigener vater kniefall gethan bereuen versprach frueher verbrochen,0
zyx_cr_swe_deu_1,a551:N:N,allgemeine bestuerzung herrschte wusste koenig grossen gefahr rath finden endlich schien beste sein boten loewengrube schicken untersuchen ueberbleibsel juengsten sohn finden waeren abgesandten loewenhof kamen beine prinzen venius aufzusuchen siehe sass selbst lebte spielte wilden thieren wol denken freude stadt land herrschte baten juengling heraus gehe prinz erzuernt kommen bevor eigener vater kniefall gethan bereuen versprach frueher verbrochen,0
zyx_cr_swe_deu_1,a551:H:Identität_testen,dritten tag sonne aufging liess koenigstochter golddecken breiten setzte obersten platz kleine knabe stand knieen mannen versammelt kleidete prinz venius allerpraechtigste seide scharlach band schwert seite ruettelte zaum stieg windschnellen zelter ritt schiffe hin schien allen sahen gerade luft floege muthiger reiter schneller zelter wurden weder frueher seitdem jemand gesehen knabe prinzen venius sah goldenen heran ritt rief freudig dies vater vater augenblicke fiel apfel hand kindes stieg koenigstochter obersten sitze herab trat prinzen entgegen empfing freudig liebevoll volk staunte sah zu dachte wol lange suchen muesste schoeneren mann schoeneres weib ganzen weiten welt finden,0
zyx_cr_swe_deu_1,a551:H:Kontakt_wiederherstellen,dritten tag sonne aufging liess koenigstochter golddecken breiten setzte obersten platz kleine knabe stand knieen mannen versammelt kleidete prinz venius allerpraechtigste seide scharlach band schwert seite ruettelte zaum stieg windschnellen zelter ritt schiffe hin schien allen sahen gerade luft floege muthiger reiter schneller zelter wurden weder frueher seitdem jemand gesehen knabe prinzen venius sah goldenen heran ritt rief freudig dies vater vater augenblicke fiel apfel hand kindes stieg koenigstochter obersten sitze herab trat prinzen entgegen empfing freudig liebevoll volk staunte sah zu dachte wol lange suchen muesste schoeneren mann schoeneres weib ganzen weiten welt finden,0
zyx_cr_swe_deu_1,a551:N:N,dritten tag sonne aufging liess koenigstochter golddecken breiten setzte obersten platz kleine knabe stand knieen mannen versammelt kleidete prinz venius allerpraechtigste seide scharlach band schwert seite ruettelte zaum stieg windschnellen zelter ritt schiffe hin schien allen sahen gerade luft floege muthiger reiter schneller zelter wurden weder frueher seitdem jemand gesehen knabe prinzen venius sah goldenen heran ritt rief freudig dies vater vater augenblicke fiel apfel hand kindes stieg koenigstochter obersten sitze herab trat prinzen entgegen empfing freudig liebevoll volk staunte sah zu dachte wol lange suchen muesste schoeneren mann schoeneres weib ganzen weiten welt finden,0
zyx_cr_swe_deu_1,a551:N:N,dritten tag sonne aufging liess koenigstochter golddecken breiten setzte obersten platz kleine knabe stand knieen mannen versammelt kleidete prinz venius allerpraechtigste seide scharlach band schwert seite ruettelte zaum stieg windschnellen zelter ritt schiffe hin schien allen sahen gerade luft floege muthiger reiter schneller zelter wurden weder frueher seitdem jemand gesehen knabe prinzen venius sah goldenen heran ritt rief freudig dies vater vater augenblicke fiel apfel hand kindes stieg koenigstochter obersten sitze herab trat prinzen entgegen empfing freudig liebevoll volk staunte sah zu dachte wol lange suchen muesste schoeneren mann schoeneres weib ganzen weiten welt finden,0
zyx_cr_swe_deu_1,a551:N:N,dritten tag sonne aufging liess koenigstochter golddecken breiten setzte obersten platz kleine knabe stand knieen mannen versammelt kleidete prinz venius allerpraechtigste seide scharlach band schwert seite ruettelte zaum stieg windschnellen zelter ritt schiffe hin schien allen sahen gerade luft floege muthiger reiter schneller zelter wurden weder frueher seitdem jemand gesehen knabe prinzen venius sah goldenen heran ritt rief freudig dies vater vater augenblicke fiel apfel hand kindes stieg koenigstochter obersten sitze herab trat prinzen entgegen empfing freudig liebevoll volk staunte sah zu dachte wol lange suchen muesste schoeneren mann schoeneres weib ganzen weiten welt finden,0
zyx_cr_swe_deu_1,a551:H:Heiraten,koenigssohn schoene braut fuhren stadt koenig liess hochzeit veranstalten hoeren sehen sollten gastmahl lust spiel stattgefunden hatte fuhren prinz venius gemahlin jugendlande fort leben heute,0
zyx_cr_swe_deu_1,a551:H:Bestrafung,koenigssohn schoene braut fuhren stadt koenig liess hochzeit veranstalten hoeren sehen sollten gastmahl lust spiel stattgefunden hatte fuhren prinz venius gemahlin jugendlande fort leben heute,0
zyx_cr_swe_deu_1,a551:N:N,koenigssohn schoene braut fuhren stadt koenig liess hochzeit veranstalten hoeren sehen sollten gastmahl lust spiel stattgefunden hatte fuhren prinz venius gemahlin jugendlande fort leben heute,0
zyx_cr_swe_deu_1,a551:N:N,koenigssohn schoene braut fuhren stadt koenig liess hochzeit veranstalten hoeren sehen sollten gastmahl lust spiel stattgefunden hatte fuhren prinz venius gemahlin jugendlande fort leben heute,0
zyx_cr_swe_deu_1,a551:N:N,koenigssohn schoene braut fuhren stadt koenig liess hochzeit veranstalten hoeren sehen sollten gastmahl lust spiel stattgefunden hatte fuhren prinz venius gemahlin jugendlande fort leben heute,0
zyx_cr_AT_deu_1,a551:h:Respektlosigkeit,lebte einstens reicher maechtiger graf drei soehne denen aelteren zwei ziemlich herangewachsen waren liebe mutter starb dritte jung klein aelteren beiden groessere freude jagd gehen pferden herumzutummeln juengsten bruder necken blieb ganzen tag trauernden vater hause fand freude schoenen geschichten angenehmen erzaehlungen deshalb liebte vater gar sehr,0
zyx_cr_AT_deu_1,a551:N:N,lebte einstens reicher maechtiger graf drei soehne denen aelteren zwei ziemlich herangewachsen waren liebe mutter starb dritte jung klein aelteren beiden groessere freude jagd gehen pferden herumzutummeln juengsten bruder necken blieb ganzen tag trauernden vater hause fand freude schoenen geschichten angenehmen erzaehlungen deshalb liebte vater gar sehr,0
zyx_cr_AT_deu_1,a551:N:N,lebte einstens reicher maechtiger graf drei soehne denen aelteren zwei ziemlich herangewachsen waren liebe mutter starb dritte jung klein aelteren beiden groessere freude jagd gehen pferden herumzutummeln juengsten bruder necken blieb ganzen tag trauernden vater hause fand freude schoenen geschichten angenehmen erzaehlungen deshalb liebte vater gar sehr,0
zyx_cr_AT_deu_1,a551:N:N,lebte einstens reicher maechtiger graf drei soehne denen aelteren zwei ziemlich herangewachsen waren liebe mutter starb dritte jung klein aelteren beiden groessere freude jagd gehen pferden herumzutummeln juengsten bruder necken blieb ganzen tag trauernden vater hause fand freude schoenen geschichten angenehmen erzaehlungen deshalb liebte vater gar sehr,0
zyx_cr_AT_deu_1,a551:N:N,lebte einstens reicher maechtiger graf drei soehne denen aelteren zwei ziemlich herangewachsen waren liebe mutter starb dritte jung klein aelteren beiden groessere freude jagd gehen pferden herumzutummeln juengsten bruder necken blieb ganzen tag trauernden vater hause fand freude schoenen geschichten angenehmen erzaehlungen deshalb liebte vater gar sehr,0
zyx_cr_AT_deu_1,a551:h:Krankheit,ging mehrere jahre fort juengste groesser geworden vater allmaehlich trauer geliebtes weib gemaessigt dafuer kam grosses unglueck ihn wurde krank bekam haesslichen ausschlag weit breit wurden beruehmtesten aerzte berufen kannte kraeutlein waesserlein haessliche krankheit,0
zyx_cr_AT_deu_1,a551:N:N,ging mehrere jahre fort juengste groesser geworden vater allmaehlich trauer geliebtes weib gemaessigt dafuer kam grosses unglueck ihn wurde krank bekam haesslichen ausschlag weit breit wurden beruehmtesten aerzte berufen kannte kraeutlein waesserlein haessliche krankheit,0
zyx_cr_AT_deu_1,a551:N:N,ging mehrere jahre fort juengste groesser geworden vater allmaehlich trauer geliebtes weib gemaessigt dafuer kam grosses unglueck ihn wurde krank bekam haesslichen ausschlag weit breit wurden beruehmtesten aerzte berufen kannte kraeutlein waesserlein haessliche krankheit,0
zyx_cr_AT_deu_1,a551:N:N,ging mehrere jahre fort juengste groesser geworden vater allmaehlich trauer geliebtes weib gemaessigt dafuer kam grosses unglueck ihn wurde krank bekam haesslichen ausschlag weit breit wurden beruehmtesten aerzte berufen kannte kraeutlein waesserlein haessliche krankheit,0
zyx_cr_AT_deu_1,a551:N:N,ging mehrere jahre fort juengste groesser geworden vater allmaehlich trauer geliebtes weib gemaessigt dafuer kam grosses unglueck ihn wurde krank bekam haesslichen ausschlag weit breit wurden beruehmtesten aerzte berufen kannte kraeutlein waesserlein haessliche krankheit,0
zyx_cr_AT_deu_1,a551:F:Heilmittel_beschaffen,erzaehlte tages altes weiblein weit schloss befinde mitten see darinnen schlafe verzauberte koenigstochter waesserlein bekommen krankheiten heile alte graf ganz gewiss gesund wuerde,0
zyx_cr_AT_deu_1,a551:N:N,erzaehlte tages altes weiblein weit schloss befinde mitten see darinnen schlafe verzauberte koenigstochter waesserlein bekommen krankheiten heile alte graf ganz gewiss gesund wuerde,0
zyx_cr_AT_deu_1,a551:N:N,erzaehlte tages altes weiblein weit schloss befinde mitten see darinnen schlafe verzauberte koenigstochter waesserlein bekommen krankheiten heile alte graf ganz gewiss gesund wuerde,0
zyx_cr_AT_deu_1,a551:N:N,erzaehlte tages altes weiblein weit schloss befinde mitten see darinnen schlafe verzauberte koenigstochter waesserlein bekommen krankheiten heile alte graf ganz gewiss gesund wuerde,0
zyx_cr_AT_deu_1,a551:N:N,erzaehlte tages altes weiblein weit schloss befinde mitten see darinnen schlafe verzauberte koenigstochter waesserlein bekommen krankheiten heile alte graf ganz gewiss gesund wuerde,0
zyx_cr_AT_deu_1,a551:F:Werben_um_den_Auftrag,aelteste sohn hoerte sattelte sogleich pferd versah wohl gold silber schwang sattel sprengte davon vater retten jungfrau befreien,0
zyx_cr_AT_deu_1,a551:N:N,aelteste sohn hoerte sattelte sogleich pferd versah wohl gold silber schwang sattel sprengte davon vater retten jungfrau befreien,0
zyx_cr_AT_deu_1,a551:N:N,aelteste sohn hoerte sattelte sogleich pferd versah wohl gold silber schwang sattel sprengte davon vater retten jungfrau befreien,0
zyx_cr_AT_deu_1,a551:N:N,aelteste sohn hoerte sattelte sogleich pferd versah wohl gold silber schwang sattel sprengte davon vater retten jungfrau befreien,0
zyx_cr_AT_deu_1,a551:N:N,aelteste sohn hoerte sattelte sogleich pferd versah wohl gold silber schwang sattel sprengte davon vater retten jungfrau befreien,0
zyx_cr_AT_deu_1,a551:f:Festnahme_bzw_Sperren,etliche tage fortgeritten war kam wirtshaus darin schien lustig zuzugehen wurde getanzt gesungen gesprungen freude laerm weithin hoeren konnte machte verwundert ermuedet halt sogleich sprangen etliche lustigen brueder vollen weinflasche schenke hiessen schmucken reiter herzlich willkommen liess zweimal sagen sprang sattel uebergab pferd knecht versorgung eilte gaststube hinein wurde mitte genommen mehr losgelassen musste mitmachen zwar bald all geld samt pferd vertan hatte,0
zyx_cr_AT_deu_1,a551:N:N,etliche tage fortgeritten war kam wirtshaus darin schien lustig zuzugehen wurde getanzt gesungen gesprungen freude laerm weithin hoeren konnte machte verwundert ermuedet halt sogleich sprangen etliche lustigen brueder vollen weinflasche schenke hiessen schmucken reiter herzlich willkommen liess zweimal sagen sprang sattel uebergab pferd knecht versorgung eilte gaststube hinein wurde mitte genommen mehr losgelassen musste mitmachen zwar bald all geld samt pferd vertan hatte,0
zyx_cr_AT_deu_1,a551:N:N,etliche tage fortgeritten war kam wirtshaus darin schien lustig zuzugehen wurde getanzt gesungen gesprungen freude laerm weithin hoeren konnte machte verwundert ermuedet halt sogleich sprangen etliche lustigen brueder vollen weinflasche schenke hiessen schmucken reiter herzlich willkommen liess zweimal sagen sprang sattel uebergab pferd knecht versorgung eilte gaststube hinein wurde mitte genommen mehr losgelassen musste mitmachen zwar bald all geld samt pferd vertan hatte,0
zyx_cr_AT_deu_1,a551:N:N,etliche tage fortgeritten war kam wirtshaus darin schien lustig zuzugehen wurde getanzt gesungen gesprungen freude laerm weithin hoeren konnte machte verwundert ermuedet halt sogleich sprangen etliche lustigen brueder vollen weinflasche schenke hiessen schmucken reiter herzlich willkommen liess zweimal sagen sprang sattel uebergab pferd knecht versorgung eilte gaststube hinein wurde mitte genommen mehr losgelassen musste mitmachen zwar bald all geld samt pferd vertan hatte,0
zyx_cr_AT_deu_1,a551:N:N,etliche tage fortgeritten war kam wirtshaus darin schien lustig zuzugehen wurde getanzt gesungen gesprungen freude laerm weithin hoeren konnte machte verwundert ermuedet halt sogleich sprangen etliche lustigen brueder vollen weinflasche schenke hiessen schmucken reiter herzlich willkommen liess zweimal sagen sprang sattel uebergab pferd knecht versorgung eilte gaststube hinein wurde mitte genommen mehr losgelassen musste mitmachen zwar bald all geld samt pferd vertan hatte,0
zyx_cr_AT_deu_1,a551:F:Werben_um_den_Auftrag,aelteste sohn bestimmten zeit kam sattelte juengere sohn ross nahm silber gold sprengte davon bald moeglich see samt schloss erreichen,0
zyx_cr_AT_deu_1,a551:N:N,aelteste sohn bestimmten zeit kam sattelte juengere sohn ross nahm silber gold sprengte davon bald moeglich see samt schloss erreichen,0
zyx_cr_AT_deu_1,a551:N:N,aelteste sohn bestimmten zeit kam sattelte juengere sohn ross nahm silber gold sprengte davon bald moeglich see samt schloss erreichen,0
zyx_cr_AT_deu_1,a551:N:N,aelteste sohn bestimmten zeit kam sattelte juengere sohn ross nahm silber gold sprengte davon bald moeglich see samt schloss erreichen,0
zyx_cr_AT_deu_1,a551:N:N,aelteste sohn bestimmten zeit kam sattelte juengere sohn ross nahm silber gold sprengte davon bald moeglich see samt schloss erreichen,0
zyx_cr_AT_deu_1,a551:f:Anlocken,etlichen tagen kam wirtshaus worin aelterer bruder sitzen geblieben war juengeren bruder daherreiten sah eilte zechbruedern entgegen noetigte ihn wirtshaus gehen erging geradeso aelteren blieb freiwillig lange all geld gut verprasst hatte beide wider willen bleiben mussten hause wartete sehnsucht rueckkehr jedoch vergebens,0
zyx_cr_AT_deu_1,a551:h:Anlocken_nachgehen,etlichen tagen kam wirtshaus worin aelterer bruder sitzen geblieben war juengeren bruder daherreiten sah eilte zechbruedern entgegen noetigte ihn wirtshaus gehen erging geradeso aelteren blieb freiwillig lange all geld gut verprasst hatte beide wider willen bleiben mussten hause wartete sehnsucht rueckkehr jedoch vergebens,0
zyx_cr_AT_deu_1,a551:f:Festnahme_bzw_Sperren,etlichen tagen kam wirtshaus worin aelterer bruder sitzen geblieben war juengeren bruder daherreiten sah eilte zechbruedern entgegen noetigte ihn wirtshaus gehen erging geradeso aelteren blieb freiwillig lange all geld gut verprasst hatte beide wider willen bleiben mussten hause wartete sehnsucht rueckkehr jedoch vergebens,0
zyx_cr_AT_deu_1,a551:N:N,etlichen tagen kam wirtshaus worin aelterer bruder sitzen geblieben war juengeren bruder daherreiten sah eilte zechbruedern entgegen noetigte ihn wirtshaus gehen erging geradeso aelteren blieb freiwillig lange all geld gut verprasst hatte beide wider willen bleiben mussten hause wartete sehnsucht rueckkehr jedoch vergebens,0
zyx_cr_AT_deu_1,a551:N:N,etlichen tagen kam wirtshaus worin aelterer bruder sitzen geblieben war juengeren bruder daherreiten sah eilte zechbruedern entgegen noetigte ihn wirtshaus gehen erging geradeso aelteren blieb freiwillig lange all geld gut verprasst hatte beide wider willen bleiben mussten hause wartete sehnsucht rueckkehr jedoch vergebens,0
zyx_cr_AT_deu_1,a551:F:Werben_um_den_Auftrag,machte juengste bruder versprach vater heilwasser erobern brueder aufzusuchen zurueckzubringen,0
